2017-11-26T12:08, 2017-11-26T12:24, 95
2017-11-27T08:11, 2017-11-27T08:26, 91
2017-11-27T10:08, 2017-11-27T10:29, 85
2017-11-27T11:10, 2017-11-27T11:41, 85
2017-11-27T21:43, 2017-11-27T22:04, 95
2017-11-28T08:21, 2017-11-28T08:37, 95
2017-11-28T12:37, 2017-11-28T12:40, 95
2017-11-29T00:21, 2017-11-29T00:43, 95
2017-11-29T10:42, 2017-11-29T10:58, 95
2017-11-29T23:31, 2017-11-29T23:51, 95
2017-11-30T09:50, 2017-11-30T10:05, 91
2017-11-30T11:26, 2017-11-30T11:32, 95
2017-11-30T20:59, 2017-11-30T21:18, 95
2017-12-01T10:12, 2017-12-01T10:27, 95
2017-12-01T19:36, 2017-12-01T19:59, 95
2017-12-02T10:57, 2017-12-02T11:14, 95
2017-12-02T17:07, 2017-12-02T17:17, 95
2017-12-02T17:30, 2017-12-02T17:37, 98
2017-12-02T23:03, 2017-12-02T23:23, 95
2017-12-03T11:12, 2017-12-03T11:30, 95
2017-12-03T16:56, 2017-12-03T17:06, 98
2017-12-03T17:34, 2017-12-03T17:44, 86
2017-12-03T21:42, 2017-12-03T22:05, 95
2017-12-04T09:23, 2017-12-04T09:40, 91
2017-12-04T18:47, 2017-12-04T19:03, 94
2017-12-04T19:10, 2017-12-04T19:14, 91
2017-12-05T08:30, 2017-12-05T08:34, 104
2017-12-05T08:38, 2017-12-05T08:50, 91
2017-12-05T12:43, 2017-12-05T12:45, 98
2017-12-05T23:57, 2017-12-06T00:18, 95
2017-12-06T08:20, 2017-12-06T08:41, 91
2017-12-06T17:33, 2017-12-06T17:54, 95
2017-12-06T22:10, 2017-12-06T22:19, 95
2017-12-07T00:17, 2017-12-07T00:36, 95
2017-12-07T15:03, 2017-12-07T15:20, 95
2017-12-08T01:07, 2017-12-08T01:31, 95
2017-12-08T08:43, 2017-12-08T09:01, 91
2017-12-08T12:48, 2017-12-08T12:51, 85
2017-12-08T14:42, 2017-12-08T14:47, 85
2017-12-08T15:48, 2017-12-08T16:00, 95
2017-12-08T17:13, 2017-12-08T17:23, 94
2017-12-08T17:38, 2017-12-08T17:49, 103
2017-12-08T20:00, 2017-12-08T20:09, 95
2017-12-09T16:31, 2017-12-09T16:52, 95
2017-12-09T18:47, 2017-12-09T18:59, 95
2017-12-10T11:37, 2017-12-10T11:48, 95
2017-12-10T12:31, 2017-12-10T12:41, 94
2017-12-10T13:26, 2017-12-10T13:38, 95
2017-12-11T00:25, 2017-12-11T00:44, 95
2017-12-11T16:02, 2017-12-11T16:15, 95
2017-12-12T03:15, 2017-12-12T03:40, 95
2017-12-12T15:44, 2017-12-12T15:59, 95
2017-12-13T05:02, 2017-12-13T05:32, 95
2017-12-13T12:58, 2017-12-13T13:11, 91
2017-12-13T13:25, 2017-12-13T13:52, 95
2017-12-14T14:55, 2017-12-14T14:58, 104
2017-12-14T15:00, 2017-12-14T15:13, 95
2017-12-15T04:28, 2017-12-15T05:00, 95
2017-12-15T06:59, 2017-12-15T07:14, 91
2017-12-15T07:19, 2017-12-15T07:22, 95
2017-12-15T17:26, 2017-12-15T17:58, 95
2017-12-16T14:14, 2017-12-15T14:22, 95
2017-12-16T14:24, 2017-12-15T14:50, 104
2017-12-16T18:41, 2017-12-15T18:59, 4
2017-12-16T21:29, 2017-12-16T21:35, 86
2017-12-16T22:41, 2017-12-16T22:04, 95
2017-12-17T08:58, 2017-12-17T09:31, 95
2017-12-17T11:29, 2017-12-17T11:42, 95
2017-12-17T19:16, 2017-12-17T19:36, 95
2017-12-18T19:46, 2017-12-18T19:57, 95
2017-12-18T21:18, 2017-12-18T21:26, 95
2017-12-18T21:35, 2017-12-18T21:47, 95
2017-12-19T00:20, 2017-12-19T00:39, 95
2017-12-19T11:55, 2017-12-19T12:20, 91
2017-12-19T12:45, 2017-12-19T13:01, 95 
2017-12-19T22:24, 2017-12-19T22:48, 95 
2017-12-21T17:46, 2017-12-21T18:02, 95
2017-12-22T00:19, 2017-12-22T00:38, 95
2017-12-23T17:57, 2017-12-23T18:07, 95
2017-12-23T18:26, 2017-12-23T18:37, 95
2017-12-23T19:13, 2017-12-23T19:21, 85
2017-12-24T10:32, 2017-12-24T11:01, 95
2017-12-24T12:59, 2017-12-24T13:11, 95
2017-12-24T15:02, 2017-12-24T15:28, 95
